timestamp_totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG6_press,totalpMMG_pMMG_press_pMMG7_press,angle_interp,totalpMMG_pMMG_press_pMMG5_press_adjusted,totalpMMG_pMMG_press_pMMG6_press_adjusted,totalpMMG_pMMG_press_pMMG7_press_adjusted
19.922,108.791,119.955,109.044,44.43324326206,-3.07486120244819,8.08913879755181,-2.82186120244819
19.923,108.791,119.955,109.044,44.4342672973789,-3.07482188277382,8.08917811722618,-2.82182188277382
19.924,108.795,119.935,109.024,44.4352913326977,-3.07078256309944,8.06921743690056,-2.84178256309944
19.925,108.795,119.935,109.024,44.4363153680165,-3.07074324342508,8.06925675657492,-2.84174324342509
19.926,108.795,119.935,109.024,44.4373394033354,-3.07070392375071,8.06929607624929,-2.84170392375071
19.927,108.795,119.935,109.024,44.4383634386542,-3.07066460407634,8.06933539592366,-2.84166460407634
19.928,108.795,119.935,109.024,44.4408267511001,-3.07057002077296,8.06942997922704,-2.84157002077296
19.929,108.795,119.916,109.024,44.4432900635459,-3.07047543746958,8.05052456253041,-2.84147543746958
19.93,108.795,119.916,109.024,44.4457533759918,-3.0703808541662,8.05061914583379,-2.8413808541662
19.931,108.795,119.916,109.024,44.4482166884377,-3.07028627086281,8.05071372913719,-2.84128627086281
19.932,108.795,119.916,109.024,44.4506800008835,-3.07019168755943,8.05080831244057,-2.84119168755943
19.933,108.795,119.916,109.024,44.4531433133294,-3.07009710425605,8.05090289574395,-2.84109710425605
19.934,108.772,119.935,109.004,44.4556066257753,-3.09300252095265,8.06999747904734,-2.86100252095265
19.935,108.772,119.935,109.004,44.4580699382211,-3.09290793764927,8.07009206235072,-2.86090793764927
19.936,108.772,119.935,109.004,44.460533250667,-3.09281335434589,8.0701866456541,-2.86081335434589
19.937,108.772,119.935,109.004,44.4629965631129,-3.09271877104251,8.07028122895748,-2.86071877104251
19.938,108.772,119.935,109.004,44.4654598755587,-3.09262418773913,8.07037581226086,-2.86062418773913
19.939,108.776,119.935,108.98,44.4679231880046,-3.08852960443575,8.07047039556426,-2.88452960443574
19.94,108.776,119.935,108.98,44.4703865004505,-3.08843502113237,8.07056497886764,-2.88443502113236
19.941,108.776,119.935,108.98,44.4728498128963,-3.08834043782899,8.07065956217102,-2.88434043782898
19.942,108.776,119.935,108.98,44.4753131253422,-3.0882458545256,8.07075414547441,-2.88424585452559
19.943,108.776,119.935,108.98,44.4777764377881,-3.08815127122222,8.07084872877779,-2.88415127122221
19.944,108.795,119.916,108.984,44.4802397502339,-3.06905668791883,8.05194331208116,-2.88005668791884
19.945,108.795,119.916,108.984,44.4827030626798,-3.06896210461545,8.05203789538454,-2.87996210461546
19.946,108.795,119.916,108.984,44.4851663751257,-3.06886752131206,8.05213247868794,-2.87986752131206
19.947,108.795,119.916,108.984,44.4876296875715,-3.06877293800868,8.05222706199132,-2.87977293800868
19.948,108.795,119.916,108.984,44.4900930000174,-3.0686783547053,8.0523216452947,-2.87967835470531
19.949,108.776,119.92,108.964,44.4925563124633,-3.08758377140191,8.0564162285981,-2.89958377140191
19.95,108.776,119.92,108.964,44.4950196249091,-3.08748918809853,8.05651081190148,-2.89948918809853
19.951,108.776,119.92,108.964,44.497482937355,-3.08739460479515,8.05660539520485,-2.89939460479515
19.952,108.776,119.92,108.964,44.4999462498009,-3.08730002149177,8.05669997850823,-2.89930002149177
19.953,108.776,119.92,108.964,44.5024095622468,-3.08720543818838,8.05679456181163,-2.89920543818837
19.954,108.776,119.916,108.968,44.5048728746926,-3.087110854885,8.052889145115,-2.89511085488499
19.955,108.776,119.916,108.968,44.5073361871385,-3.08701627158162,8.05298372841838,-2.89501627158161
19.956,108.776,119.916,108.968,44.5097994995844,-3.08692168827822,8.05307831172178,-2.89492168827822
19.957,108.776,119.916,108.968,44.5122628120302,-3.08682710497484,8.05317289502516,-2.89482710497484
19.958,108.776,119.916,108.968,44.5147261244761,-3.08673252167146,8.05326747832854,-2.89473252167146
19.959,108.756,119.876,108.944,44.517189436922,-3.10663793836808,8.01336206163192,-2.91863793836808
19.96,108.756,119.876,108.944,44.5196527493678,-3.1065433550647,8.0134566449353,-2.9185433550647
19.961,108.756,119.876,108.944,44.5173996453255,-3.10662986703908,8.01337013296093,-2.91862986703907
19.962,108.756,119.876,108.944,44.5151465412832,-3.10671637901343,8.01328362098657,-2.91871637901343
19.963,108.756,119.876,108.944,44.5128934372409,-3.10680289098781,8.0131971090122,-2.91880289098781
19.964,108.737,119.876,108.964,44.5106403331986,-3.12588940296219,8.01311059703782,-2.89888940296218
19.965,108.737,119.876,108.964,44.5083872291563,-3.12597591493656,8.01302408506345,-2.89897591493656
19.966,108.737,119.876,108.964,44.5061341251139,-3.12606242691093,8.01293757308908,-2.89906242691093
19.967,108.737,119.876,108.964,44.5038810210716,-3.12614893888531,8.0128510611147,-2.8991489388853
19.968,108.737,119.876,108.964,44.5016279170293,-3.12623545085968,8.01276454914033,-2.89923545085968
19.969,108.756,119.876,108.964,44.499374812987,-3.10732196283405,8.01267803716595,-2.89932196283405
19.97,108.756,119.876,108.964,44.4971217089447,-3.10740847480842,8.01259152519158,-2.89940847480842
19.971,108.756,119.876,108.964,44.4948686049024,-3.1074949867828,8.01250501321721,-2.8994949867828
19.972,108.756,119.876,108.964,44.4926155008601,-3.10758149875717,8.01241850124283,-2.89958149875717
19.973,108.756,119.876,108.964,44.4903623968178,-3.10766801073153,8.01233198926847,-2.89966801073153
19.974,108.752,119.857,108.968,44.4881092927754,-3.11175452270592,7.99324547729408,-2.89575452270591
19.975,108.752,119.857,108.968,44.4858561887331,-3.1118410346803,7.99315896531971,-2.89584103468029
19.976,108.752,119.857,108.968,44.4836030846908,-3.11192754665466,7.99307245334535,-2.89592754665465
19.977,108.752,119.857,108.968,44.4813499806485,-3.11201405862903,7.99298594137097,-2.89601405862902
19.978,108.752,119.857,108.968,44.4790968766062,-3.1121005706034,7.9928994293966,-2.89610057060339
19.979,108.776,119.837,108.968,44.4768437725639,-3.08818708257778,7.97281291742223,-2.89618708257777
19.98,108.776,119.837,108.968,44.4745906685216,-3.08827359455215,7.97272640544786,-2.89627359455214
19.981,108.776,119.837,108.968,44.4723375644792,-3.08836010652652,7.97263989347348,-2.89636010652652
19.982,108.776,119.837,108.968,44.4700844604369,-3.0884466185009,7.97255338149911,-2.89644661850089
19.983,108.776,119.837,108.968,44.4678313563946,-3.08853313047527,7.97246686952474,-2.89653313047526
19.984,108.772,119.798,108.944,44.4655782523523,-3.09261964244963,7.93338035755036,-2.92061964244964
19.985,108.772,119.798,108.944,44.46332514831,-3.09270615442401,7.93329384557599,-2.92070615442401
